ID,StockPrice,Income,Expense,NetProfit
411,221.3484463426667,88281.94141849058,56550.22115003889,30381.852230870583
412,166.26073724486392,75636.88954433282,62303.45534730042,17452.692768576115
413,153.97657487793134,79558.87772081608,41019.64155004469,42522.342775180856
414,238.3303046569553,96650.02344901084,42659.97743188589,52325.92340742524
415,209.96942035938773,68564.81769619857,58141.29173474802,9323.295395577476
416,177.5454039033034,84278.40128081237,52171.96248660518,31812.387947345484
417,246.53455926567568,75570.13124897085,54411.81020191619,22839.79001131376
418,203.47023902878576,77685.92278863257,52724.71373120397,25376.814072135225
419,235.3789155219148,90284.68426412532,53125.56736742515,34573.86620239564
420,202.02555444230327,80078.35756289624,39388.222973511336,39625.797463130526
421,261.8224377464596,80382.96079049633,58378.54165297159,20789.710271100324
422,252.6602252732961,85725.07337309803,59356.71993942219,26213.91134322975
423,192.5310755456278,71350.47270457115,48164.87404745578,24037.285974375027
424,229.14712852863067,66607.90332660993,50067.187227086804,17792.13043689677
425,219.3612784875544,64551.90805978967,50067.187227086804,23248.74457213864
426,241.0589467259705,75636.88954433282,54114.03804814268,3350.278033219019
427,171.05229618259688,95562.07129940322,54576.459533713154,41490.74945768331
428,220.5815437999532,63967.916342783166,49502.47186400552,17234.508573965464
429,231.75273460548763,72787.46376414227,58994.82687896402,14681.033539759595
430,200.93816054232587,75636.88954433282,47327.38215216048,27107.13076442184
431,164.50224462002674,78074.06697809101,54516.8474071488,24490.310193842462
432,138.823034667197,75636.88954433282,41842.68529046307,44007.13834733539
433,191.91779496666328,75636.88954433282,49811.5827930061,34837.65336262692
434,221.5262676738789,69169.22561431062,48605.16593677731,20368.229184647505
435,245.07071156288083,73328.78286213588,51802.463376327534,26071.188926702107
436,202.22284341259325,77825.79950488299,47043.78456933313,32560.08918010964
437,248.8584663671388,72513.08873816453,48948.21923462666,24712.35834554669
438,158.59695625355326,91073.45576019993,56608.37737153205,31912.469555591204
439,148.89852681934536,75636.88954433282,46505.88610209426,30827.248179361177
440,198.33356903310144,82348.77786049817,37147.383194090566,45786.82563069131
441,211.5219634681792,81628.81268667412,50067.187227086804,17923.18384856724
442,199.0191575571772,86734.73857485325,61051.63262952389,24454.86081531273
443,137.9767369988037,76810.21558703706,39661.89843915505,37430.28254710614
444,197.32639881461637,62031.680520441536,55517.66244196156,9691.271934567172
445,160.8659149848544,78996.87951752641,45976.20183558926,34411.48263103775
446,220.0901764649012,68486.43106208171,52107.89772264848,14096.516319927758
447,210.99794738290544,69713.83318250244,52353.79303210795,17137.022496108602
448,171.80360641017933,80863.64018755093,50067.187227086804,31128.969628376388
449,184.5839924798992,87382.83071433636,43729.87467530883,42877.556206210415
450,168.22359434333146,75212.71576736061,44475.67158146993,29909.8128546314
451,198.11962708180485,78088.33012598964,42670.46467615006,34462.57428463157
452,228.65426961503715,92022.14944635238,43345.42233415644,46166.45636824915
453,170.42821860993368,75636.88954433282,49462.57367960516,27689.648752244146
454,200.93816054232587,101016.83114180397,44273.920087113984,55621.69578099535
455,184.0922714488268,75636.88954433282,55456.41652570096,19339.782550609947
456,200.93816054232587,57392.37240844182,61897.96924268742,-399.6527852422705
457,196.78908920136325,82533.41621104532,45359.574069039656,39351.381450439
458,168.9427303274188,78811.58384882778,51915.23600428302,26143.74639469477
459,183.39052083958452,87897.52754082746,50067.187227086804,33937.68475788519
460,164.06366322233455,81731.81351269959,53776.0181673542,25612.48665071027
461,258.94175398749167,73615.44016016227,50607.642143328696,26399.243772455306
462,201.05790655915183,75636.88954433282,55941.45934687778,10610.135679774785
463,179.00823476022242,75636.88954433282,53857.99162144526,19365.16326218753
464,206.41939732202667,66494.79545790699,40098.70062138162,28443.15612489606
465,196.6301585092751,69194.76550195277,56953.24851511419,12592.090544706432
466,193.37091201400327,80885.7840442061,57098.32669813394,21114.006468320295
467,218.42500100130275,91699.04504351408,43893.71116657135,46981.687139015405
468,222.72523130141917,78946.71529822981,50303.50268358082,28907.06854819291
469,184.08496557168417,63041.16937964816,55466.63194248856,6665.441999672708
470,182.7254527806596,79446.02668220141,50067.187227086804,30683.23068396623
471,191.7484490854507,86966.31486645651,58583.82438212809,28199.69136931019
472,130.94236505793245,68902.17095680618,68910.97995695489,-170.56599587963703
473,154.54426813404342,73659.82833327082,43712.11173892014,30052.23357534565
474,200.93816054232587,75636.88954433282,50067.187227086804,34074.02863972897
475,249.3490314050385,67151.0168691776,52430.548764839004,13286.435806082727
476,200.93816054232587,81482.8043384386,55772.500041009145,23141.13576602951
477,217.296708891673,73790.51851392219,48153.06900924185,27593.08060405273
478,209.33750463630608,79195.32443907027,61626.08530656828,13357.94524882135
479,292.3664242536571,66125.078221979,39291.153602214006,29141.105306398844
480,233.5872473430373,70625.4169967659,55543.34898425289,17854.766807038697
481,196.162472255577,82223.81357827771,45153.113433928855,36466.338970383615
482,171.3337867819872,75636.88954433282,63755.02324965838,2310.37105376936
483,151.80661039227283,92269.63851233406,65940.12282534495,25606.894563054528
484,206.1039090760167,71003.63814385398,43866.747297733215,27008.522523543128
485,177.3094776414709,77246.84725751886,45603.54291273136,29622.107904929675
486,157.33238871206976,75636.88954433282,56876.70309583841,26418.768435276
487,180.6028134727242,60816.342670669685,46902.95480168388,16973.778266712507
488,167.55355989156814,57391.911880192245,49636.710256542094,9085.055948253634
489,250.61424905217692,59743.436854299056,50203.10736433928,7691.201261203575
490,226.4491927084835,87625.84103427183,34642.614750418754,49788.02794466221
491,199.76082076050147,69481.41854107553,49889.2980312461,18938.08587460989
492,244.3983241667008,100581.99285668253,44482.17780748661,55672.90149049504
493,202.32104922942852,69357.52401342611,46055.01742080182,24294.90496735092
494,200.93816054232587,76845.51303197037,61549.056027750514,14225.823579084545
495,245.69372231808973,90421.09952567876,39947.944845765946,51496.15383063653
496,216.16730131053976,95060.92888159124,50067.187227086804,42425.59546772787
497,168.8826153702063,95615.03576636396,47768.29655734553,49477.74125390697
498,194.28983965749177,87083.66230593143,50067.187227086804,39225.56663923656
499,173.7314523984573,85240.62525811463,56322.97516841369,28551.34914759434
500,200.93816054232587,75636.88954433282,52720.410356551125,27491.51286710097
501,227.78532642594925,75636.88954433282,54564.90397775625,30579.98860881442
502,257.2824992141039,69488.14283671466,57745.47728426289,10488.038660549164
503,158.04297278542575,75636.88954433282,50067.187227086804,19558.92364924348
504,216.88907710071712,74966.25542589049,45102.106123938,29966.545105714657
505,180.4807229263452,73298.15377475071,41318.795787537616,30975.78960159003
506,185.38623848705916,70467.71950672726,43396.71576016836,24326.07265079069
507,182.22818227283392,81963.87447456716,73592.7554024698,9017.06807933269
508,174.08027690960552,84553.0520857051,59957.4366458943,24473.60749610004
509,200.93816054232587,75884.06886291847,39191.40507033583,37693.14473145578
510,175.07149650766888,89775.30081055262,39420.33634605144,49287.76385162285
511,208.1137047733952,63583.10885866495,50067.187227086804,12169.822962543114
512,198.4928567165259,75636.88954433282,54378.11837902373,16931.7394657554
513,192.8315585940077,67831.77679397195,54391.07068253891,16864.78667946882
514,200.93816054232587,56334.6338292694,47960.35365157042,4879.007158042457
515,182.69686008295,74173.193141573,48996.3659199768,26046.36735070999
516,222.6617367747727,75636.88954433282,52623.03619327486,22110.35008794556
517,215.0275156287314,90134.49743242133,50687.14405034664,37856.239246192905
518,170.67334265604347,81308.11684554777,50067.187227086804,49911.30770325008
519,202.9799691628768,64758.13175670795,48161.60295539845,19155.566140829826
520,222.5416137011537,93540.92566334188,43188.74852591749,45918.53945871626
521,200.93816054232587,87210.33695525353,51401.6913512681,36814.13521896706
522,216.30080577139805,80820.97703468616,73882.07202082728,1952.363373198724
523,180.1212872316246,72735.15901150167,52939.85332379444,17863.97608066082
524,217.1179600577948,65405.6076327652,47491.762510620814,21172.17785194628
525,177.10222530372448,71277.93223928947,57374.412015818016,12739.956156687344
526,145.85353698006443,85887.48619704186,50067.187227086804,29678.22317055021
527,151.17372686350512,93845.8630593461,53360.75592361473,40089.23167776201
528,201.44254839984143,90432.43528272188,54854.80474572537,39713.44321332362
529,207.7916750516445,70111.50578213726,66452.34851863634,-4.207230911130864
530,172.87050124686775,63803.825667109886,40952.89251739268,20748.31332643852
531,219.1577737633212,76408.86246911203,53789.05661449164,25614.66922097965
532,150.1543981319312,57315.60634437148,42588.95096014769,18442.060071299256
533,200.93816054232587,78231.67714184782,54444.10117073799,23580.713522529262
534,163.6695140071263,73523.97413701331,42650.50790811125,28395.36082384878
535,180.44491676593523,70339.63498131758,46661.06549115932,27870.25649377657
536,201.42196013949243,59052.969327332044,47639.28068609675,14602.573424733691
537,174.18759904148143,80136.00106569717,57806.53375475767,23687.361286463965
538,188.46333367310524,69672.99160338088,57347.63555153931,10700.551353966735
539,200.93816054232587,63300.83164289712,40034.26098842893,23168.51197279212
540,182.69324391430555,46277.3778671835,50439.47288799879,-4482.815182904948
541,225.07076336195425,74724.85094949364,44323.36116200662,31063.19239671818
542,166.10879436027147,75636.88954433282,39931.96071459733,55692.55812836278
543,215.8941253374585,91612.5921454787,48263.86359660504,45107.56263114848
544,243.247058619737,70429.03743413728,47532.13769235344,20742.147587814325
545,125.85066499618132,68977.8793963822,69413.73189076417,2317.1404056570964
546,176.0931423358857,79687.74256075024,53463.67860288557,26850.32823789097
547,217.3121638154162,65016.14560811708,38979.0599939661,27411.21720586881
548,193.9086384187102,78017.91899819465,45481.80796663246,35469.1927501194
549,211.13437620113928,82660.8027838469,58171.06636343519,22266.57592138461
550,181.88044439852536,87269.33223884308,66707.5421829594,20490.13889847076
551,202.597693624187,73998.45923520047,37312.13350209633,35623.416630385706
552,195.3296829382376,72963.26249823034,34960.60491888764,34866.938728611785
553,200.93816054232587,66220.17413243439,64967.72140297426,1945.8726846699683
554,207.6326252990364,66731.1964596014,53116.91341896723,18637.396143803016
555,210.12807986225607,72735.21108098474,43053.658144989065,26001.397446984163
556,187.643691016326,78673.65506816178,54277.03268897948,24332.06115708336
557,185.3718132778252,84135.84626233249,28914.018087864977,56502.91404461706
558,200.93816054232587,66968.21049319656,50027.00405277729,17187.362843731633
559,211.8335642713489,89926.88568959522,52622.56938274468,37078.060201819055
560,187.3704655753921,72288.7639895743,57394.16111630264,12296.170146380016
561,208.6932457068924,74786.32705651564,41888.8323816597,33363.06816073627
562,262.26202395936315,67527.88320852177,50685.49729122687,15328.857963263048
563,226.1337411029508,50757.59739727058,42596.6029915233,3781.1509957901753
564,200.93816054232587,83840.45396361049,50067.187227086804,34186.568359243414
565,236.0364176649184,82368.43897092433,42837.229421095806,41447.98118951261
566,187.75773880935347,72186.72442881786,46735.19328671823,25554.85309580179
567,200.93816054232587,75636.88954433282,50067.187227086804,34094.57970698195
568,200.93816054232587,80159.392177041,50067.187227086804,27098.938267882862
569,143.87624236922431,59374.541431134574,56867.60893325332,2955.611811437416
570,189.45459547876075,69709.47322653705,48123.03544034069,23394.472895718995
571,200.55255137568656,82942.64679621827,50305.90395968023,32041.77843479034
572,250.2931193682585,62457.10576830751,38411.268682931644,26669.804562523757
573,209.8078212129249,77935.57932166629,47602.5868159457,30974.563957585957
574,193.42698413573407,61434.18195376595,49598.36306366604,12223.922777311656
575,200.93816054232587,79664.29982433526,70966.3447282398,6157.832918671402
576,133.66594072976346,74643.58517702516,41104.26379380669,34113.23309182189
577,207.06843674325697,58848.6818409449,61713.4179100195,-4528.645904063502
578,223.125955816609,86647.3935445717,57974.87018772646,27395.957903788258
579,155.64241262660477,75636.88954433282,50067.187227086804,13778.241739466172
580,234.31262129620788,66897.47562985618,64068.96387356106,696.0418924966698
581,210.1548922248324,77005.69197230943,50067.187227086804,28278.39099748845
582,187.54136258297595,86486.37349428715,53113.27356534343,36035.77805292053
583,218.98345598318852,64841.78181021603,49575.03477585964,19107.482038644917
584,268.12078573413186,75616.79849847972,59788.55105934902,13382.457400019575
585,205.45598765175487,79288.16500330572,58771.75387048707,20658.91863264044
586,207.4466175890101,81931.05607263144,44994.5817000303,34349.45912219295
587,186.21917301379267,76764.41555277225,39446.02244320986,35927.00335516826
588,174.50466891605623,71329.72160916678,48376.15490083474,21117.31274149889
589,224.91007449632733,66724.0977935128,50067.187227086804,25603.574321577093
590,174.31748522273398,75861.43883046375,49491.80340307716,25577.17607118308
591,202.14698711658176,64278.60988014393,59899.50507747311,6515.863470058848
592,185.6702765970465,45786.49516505393,46341.58675930568,653.1501849252827
593,214.36939477239176,79365.59804157668,49657.4129495074,34315.462596278856
594,210.00986315860845,84039.34841086195,50464.18187846716,30616.278086115333
595,231.12619832773697,51370.67564458161,56787.44705764228,-2898.304933487064
596,184.6995080343576,64902.69295290062,32024.88532812316,35170.689365578924
597,200.93816054232587,81191.54261005198,45146.39764187763,34098.387292120286
598,170.6370885265308,95574.954697117,51690.269538235785,45898.95183182752
599,186.67120219771664,75207.93707675408,59600.63165141489,16279.595351391648
600,211.3190147913456,67719.97058770865,46064.78041995036,21200.23764785148
601,222.70965849936056,73171.03558895159,34987.57835166501,36535.58626334258
602,172.33504027467123,75636.88954433282,54957.69156772909,32352.853720854397
603,226.0881776031698,68540.35820875465,44917.10088939496,27722.881510931544
604,200.93816054232587,67008.07993349746,40482.66672727711,26526.778844135315
605,212.40304709671105,70172.56477817967,45005.23688229421,26731.587898948383
606,256.303874376742,65466.71391741288,48523.7971387532,15361.118015324568
607,176.7863240268928,76226.70315994795,50067.187227086804,29504.954583810373
608,162.66035890065749,91246.7845846956,50067.187227086804,61055.28265998804
609,146.63839253287165,78230.7927311603,57176.529575097054,18355.11073296018
610,244.8813293446755,72476.46497873713,60199.00033022978,11447.037112696811
611,219.63096969062173,72081.88731084456,55212.17593071605,16937.76620227297
612,198.33245987268637,59368.09191303343,40898.51463660147,18692.322480112067
613,208.39905878959465,83831.09777147158,50067.187227086804,35084.84347301942
614,166.2353285810487,75636.88954433282,49947.829478164334,25065.43811389949
615,273.3725593885048,73195.20086409374,54790.35511649528,19790.557259234083
616,203.8766354592568,106931.0756784486,55346.72390974464,53053.626859622615
617,203.2818438381468,77987.52908365686,44126.60960977204,31889.31185654917
618,221.7729987169608,75636.88954433282,50655.964451308486,16257.814851882082
619,214.4302769521014,70736.42403794457,50067.187227086804,19467.706524776517
620,206.71652072837395,86484.45709196755,61646.578577174136,26627.172889941157
621,176.28576633664065,76132.70410537765,55636.05231859779,17750.93288381773
622,214.14405071407987,60617.22021682633,56312.45349900415,5007.726518526585
623,256.460734894251,84192.28934575204,50670.61302343489,29565.22582356753
624,240.3626013846493,68318.55914461006,61283.67316162803,7128.755787102768
625,247.7955987991819,93732.97776217546,53278.10236767598,44250.40942799144
626,184.66352970706444,85800.48065714649,43111.29671861144,40793.39850399707
627,170.31185539224256,70526.78104341248,61226.959761001526,7631.175191427794
628,196.22639239701056,87810.16361735112,55583.226180312224,33754.997000184616
629,201.67174736866085,75678.55510527403,46455.64783097214,26137.3042438826
630,232.82574555412845,83527.7367512222,46164.05626080605,36098.17043064607
631,149.22606110855543,79847.32817294475,52372.6043611261,28667.60608698216
632,245.8865095838184,66536.43345009127,53705.47836214068,11562.383392571784
633,195.2597630426303,68564.50167682538,50067.187227086804,16514.223577353787
634,187.1935679015774,85299.60817581162,50067.187227086804,34297.51020889861
635,169.63686874219496,71652.24667893459,63599.65899661105,8895.679849396667
636,150.3542998440269,70963.51536758004,58572.34521787908,12924.80694229176
637,224.69511751885744,65448.77420650647,51525.084730120194,13245.444917846196
638,202.1995390156521,79235.99065593461,57530.48464613987,22445.62824033265
639,161.3011730077684,75636.88954433282,50067.187227086804,53637.97506045225
640,161.1476368380915,64324.67085745727,53183.41639957448,12056.865677734364
641,189.92645902129613,75242.19456672759,64474.45079786488,9773.879718626747
642,250.0706457586818,89122.2055541543,48255.63283686101,40501.4347685342
643,192.21225945909185,74203.58608754285,50067.187227086804,29004.7419313915
644,154.90571140645682,79523.71796249734,44783.28889125551,34670.41385122935
645,192.6277080774217,75636.88954433282,41282.935701260896,21471.12729001262
646,191.81829290756988,79283.07097207649,43721.90473497837,33333.07333677413
647,200.93816054232587,73128.55734995451,47035.93521127977,26609.94443438552
648,198.37115400446564,84857.29995679863,38755.46384657086,46527.31566194308
649,193.07196409373967,86873.86051564751,50124.94667159682,38314.66131394783
650,220.88619094440256,75636.88954433282,57218.217390293175,42815.16789074277
651,255.46868284836037,80796.33173213576,50067.187227086804,38874.48686698463
652,233.79695088643277,78257.96316582167,62154.27138913415,17205.286921234845
653,191.93333928335508,76943.84301577337,54086.33670822076,23747.0539232158
654,166.80422273774988,75636.88954433282,58244.64468499245,11572.385021296372
655,277.2007940974958,78384.83843461692,50067.187227086804,33946.2418299764
656,200.93816054232587,75636.88954433282,56836.20181653293,15938.064674186104
657,200.4178787573884,76684.60976269614,41264.5287968375,35434.43789967453
658,199.2762473866999,88175.9753560796,57121.98000669207,26881.040032645356
659,205.94254282303564,64934.57434720359,51374.71471834825,13880.838876802298
660,195.6691876422817,86398.78561129046,54426.00975987827,36397.83793020668
661,182.7901397935929,88171.15067339866,50067.187227086804,46855.82898088351
662,183.59423176278824,73819.31473008922,42839.44126178717,29523.71927259141
663,199.0174018935201,53781.45100991405,50067.187227086804,-249.67761669022627
664,183.69725686598704,68921.78012905568,42413.21596620639,27133.32058378243
665,178.61462651968506,87969.94546561109,53705.65033679298,36649.76545965094
666,203.1929068307569,75636.88954433282,39062.89754831803,33192.685516875375
667,200.93816054232587,65006.97767705089,56785.39370133335,9684.344480867529
668,245.11978965748065,69952.25078771783,50067.187227086804,30993.28142836883
669,120.47090574820965,83406.20026504553,54418.399501436186,28703.507689728245
670,232.74520555767384,80467.3356820138,55005.04746916801,26139.66284868917
671,237.38255577492887,72610.67900830305,44425.82545256341,30243.76851893636
672,137.7982930277555,71331.75588185313,54656.21253667781,18420.17410523221
673,189.71937217758955,71082.41850956179,52083.53810666845,16712.841778745882
674,188.85677402012627,65775.89815501498,45689.26515045809,21726.949378067853
675,157.77464915846537,91153.75689469442,41931.562527390335,49092.81715723905
676,176.66549937227373,75636.88954433282,34298.99446661937,37623.54903729826
677,166.68272463602514,87171.58520825497,52797.20037839755,34520.77881186081
678,252.5681133027087,90213.16051922452,37481.57782910356,52431.09671252444
679,228.07035179442383,84983.1089814796,50762.75359553046,36603.77038016327
680,238.1466528498248,70683.79687281951,47892.41427134201,22623.94668177908
681,221.65016192129707,79037.3009033661,55433.142203505566,21365.06644309419
682,166.12844686348313,75636.88954433282,47583.63600408108,26387.348220070293
683,184.2643920116068,75636.88954433282,47364.41770922327,18955.953117096396
684,214.68123683683757,78243.59281721603,55854.96563430636,24847.056751503773
685,163.33616573324164,63209.60208840197,52680.46423267294,11735.327225626705
686,221.38995290517164,86876.79388461563,52529.24765746223,32646.47566965932
687,192.79023805525597,70353.82702701607,53754.14071846821,21570.066141905645
688,188.75537577351207,77011.59655872839,37715.42301434316,39825.72416634119
689,221.32879904610476,77832.87871546143,56054.30943989586,24329.3507515636
690,213.3278993445812,72410.95026295923,50067.187227086804,17207.77104369595
691,189.1710150254276,80866.93801475274,41866.53497138802,40067.12153277562
692,234.77989410092744,70250.96343377476,48047.35621060639,23882.54423220517
693,167.56810017200308,83712.97297457245,49685.54169897895,36463.820699102005
694,218.4780682083279,61540.20319753252,48924.02572478614,14730.914083502828
695,217.7930377390515,76263.79579546412,52670.879732548274,25337.3100630618
696,200.93816054232587,94389.28999058284,61450.934254649466,32308.182273545168
697,209.78399066726357,64996.686753944254,58654.13382138263,5199.0608486495
698,162.4665927084409,68222.55029475149,39502.24645254875,29385.51886285113
699,227.72081057620704,80139.07849658915,54976.55992244839,27028.7747188229
700,194.45293590671037,76795.81781939598,60631.46655628328,15718.909861559488
701,184.3183093844288,78506.30099273559,53094.46816551362,27542.176758650738
702,231.47027677510667,79891.87130147664,58727.843401487735,24069.261390961263
703,200.93816054232587,81347.2146856177,66098.16356560613,13416.409281864731
704,157.7461611090932,86096.99841956224,50067.187227086804,26233.480643113828
705,153.30112479428288,79098.18656928513,51994.46876513383,26822.967686340624
706,218.1802985403692,72587.42345381458,58360.707792678026,14841.94099751495
707,161.5871194251115,81725.73701202731,51159.10266477513,29517.50031971808
708,252.64382545953092,75636.88954433282,50191.22434627965,46512.00036040679
709,137.5421177634883,73673.66253617426,47188.68611429014,27333.110144921025
710,250.8936910487012,65254.70695329359,50067.187227086804,2826.2941791181984
711,206.33052401607856,86070.80669286972,43452.57067246399,39746.41697266868
712,197.09860664388825,73796.18836046402,50067.187227086804,8905.614930184072
713,200.93816054232587,53273.30453985964,53998.912989922974,-163.5899494997243
714,211.97408343056213,83474.21677150422,38805.55060158447,40403.47491761008
715,198.87095892725452,69646.71814046077,52941.194343931376,18730.798615817537
716,233.0990564604957,74094.66717695839,33199.787938787005,40578.57154942674
717,203.4268294598612,78319.80330569015,50067.187227086804,29801.92511023133
718,204.50905284385632,76904.99679779066,57081.85186391193,24438.977435110955
719,189.09163363358437,82094.5181713904,45261.15235478357,36470.4676781118
720,198.291631288368,70645.13629430157,50988.38156764466,19444.08072159428
721,209.2340530667618,80131.05798176082,65633.25947000229,16488.961539762593
722,148.69494822030123,72404.53322416083,45954.02636590451,29856.852078092397
723,159.5544373368286,82388.10480887502,41528.7393035472,37583.3073904558
724,222.29792282068144,81153.67484013054,50067.187227086804,15727.616689720378
725,205.12596314383825,65645.61297955405,65700.69752424635,-1299.1541558010676
726,194.4804999094196,85859.82116175033,50029.56537478278,36995.73095331527
727,200.55301799196175,75636.88954433282,58091.70428326685,12542.408446607868
728,210.42745116085013,83080.57798281145,60731.80732424705,24488.313568532096
729,183.80720959071917,75636.88954433282,50067.187227086804,32213.35193758987
730,176.6508582379306,93381.83676795124,46117.553317057056,42631.99572495642
731,205.8753576529305,72765.34017628148,59846.99610523788,14634.372461647888
732,170.64881667154904,71506.83203881803,63480.11422966808,6370.325263219483
733,212.24758267143412,74805.80394112268,54503.04688139484,16265.781330950564
734,200.93816054232587,71968.20217165725,42961.48517198357,29296.84449159245
735,230.8746691197693,82999.4190194205,65896.48889359552,18689.281502262333
736,214.17792447239128,58836.89391563412,45752.232817504286,12840.546833887282
737,207.68089202941627,64463.175808536456,47318.89775062839,16228.581285543094
738,229.48072951836545,64321.97078420807,50067.187227086804,11264.54364399928
739,249.9642333338773,84503.07591973575,62433.28336571819,21328.627029216
740,230.4311019505439,75636.88954433282,50067.187227086804,32578.23168952113
741,144.77377306005064,75636.88954433282,53318.924002895285,19207.22245774913
742,161.61269099792895,73311.78276809989,53706.30824094485,20648.03433718267
743,200.93816054232587,75700.5216311318,50348.11734914773,25995.761364737074
744,200.93816054232587,86618.7830260819,54465.11611614805,32489.786521867496
745,215.5297706140737,65726.46865809427,29763.519378445577,33972.65231594193
746,178.22768560539603,77383.68982734786,47627.140327441615,29393.54317563491
747,205.60300293431237,84751.9762978243,51930.57547933425,28467.270725604336
748,177.3385120294003,80010.94169939845,40791.887331043945,39576.007696125285
749,181.6544659102416,76895.81616598743,53090.58654249248,26662.94503912209
750,157.80016709455333,85010.46092567142,48364.23023211103,33697.96642947618
751,172.30300261667287,47967.67707000763,64043.80558652392,-17247.983863151803
752,159.44946183151,81778.75319530908,62584.15780171885,19852.808951010487
753,170.72380241068,68459.24316872576,46273.5554470547,24691.37299052603
754,231.6092538982352,56693.67103143543,48793.29830746644,7003.923491368691
755,171.5180333350417,80112.0259952498,49408.41947513286,29319.105861585147
756,200.93816054232587,88736.58545162958,46386.72419072302,38412.0149760744
757,214.79953702642663,73625.51485372309,51560.19987222501,22272.191240114284
758,205.54508371084623,84528.74547202939,50067.187227086804,44679.1541034176
759,174.2492665945636,91122.78257988644,40955.07732049979,50722.42218331601
760,221.00929638226972,75636.88954433282,54981.68979120215,33122.896786270896
761,182.7308652128668,91399.64529371393,55036.23667377449,37007.57324147341
762,203.66029443936085,82421.27491071892,43565.47392272006,38833.61698010165
763,276.80253614806384,75754.33638901592,57162.8434461008,16965.464198394864
764,197.1182030082605,58980.34188102832,44947.37816667735,15679.52354570638
765,234.4781997885703,72539.37511870051,52025.32190430385,20965.57626062017
766,178.90470724622338,66567.53404683809,56562.75210089965,10040.008449805757
767,198.95034528509115,96709.42717497812,49731.09948237029,45027.59563805134
768,253.1240190690653,73241.14187567664,53637.92729712908,22210.23044241708
769,181.190988266367,76232.04806784485,45868.56284889943,31692.890709611645
770,254.37345673990785,80514.85376040467,48428.267332575226,30980.74475309484
771,200.93816054232587,75436.02446372453,50067.187227086804,29086.54961813113
772,200.93816054232587,75636.88954433282,44027.37322767809,46927.99549985903
773,218.97223217166564,68773.50638265548,48585.80669507374,18623.692702559667
774,229.17663348880188,76946.07455237243,37611.05360909003,37815.61470832183
775,218.6542988665159,67575.29414301952,46070.770022863166,17962.387013980173
776,152.89325840328632,61799.77488779294,47720.99605304263,15021.86359558672
777,178.18588472525394,68882.30909094715,47950.56198003696,17269.45735423349
778,192.57444093345487,75636.88954433282,50067.187227086804,24104.723933950583
779,197.7669971269986,70706.9777548274,49505.886401118965,17049.91533555137
780,218.62016292652035,68075.79020126144,53835.532144688514,14068.118670991136
781,205.33103002799763,60936.82536328166,56996.13659306018,3640.047849677737
782,159.93966923869698,74168.94427371306,44801.87818521386,28713.673662126468
783,211.4059355301789,75636.88954433282,40374.39315688684,17493.24771346198
784,218.3175723585147,82600.55963689603,41663.64470205518,38592.44742796756
785,216.7937134379312,75824.39752934503,46102.37663044058,30650.7606259976
786,200.93816054232587,60424.485005350696,47184.62945746793,12138.751684465797
787,200.93816054232587,71907.90922950137,43840.03147042034,28700.59440215332
788,213.7754023768531,67478.43594409416,39631.06668600084,26076.871885844877
789,197.89502865624056,75636.88954433282,50067.187227086804,32202.837209527483
790,150.17117199452025,88404.50446023144,51451.41296091177,39559.6475739518
791,200.93816054232587,56248.27530354256,50067.187227086804,2660.371177643601
792,206.23063061489333,75636.88954433282,45540.61557513343,29784.817579907776
793,208.1473651158612,73398.6720443336,46696.01742285253,27217.05256219292
794,161.69754272539072,81713.40076450465,42586.41352922152,38645.65688622272
795,167.56830378775214,77131.96628237689,49748.48663700179,27399.240014764557
796,231.5945855999871,67480.30668261182,43212.57092647348,23616.513651841324
797,198.8133453843004,71809.46064333382,54585.0225059296,16895.76772563344
798,220.44502092117872,67039.74143196511,50067.187227086804,31750.86007358635
799,200.84955128391385,85760.07138598598,47122.9626203803,36650.391366441785
800,200.8926841848724,75636.88954433282,50067.187227086804,20772.500119205528
801,228.14851417927997,94011.90685753008,51470.67613058003,39764.14561928762
802,184.5186581534788,74393.39186185379,71544.26931184396,-351.41965899759725
803,202.8836233082295,67915.93233089538,52798.40019654326,12682.966749911157
804,186.1317413388487,59862.85607387173,41967.56322526392,18214.217862216068
805,186.96511317703053,56968.60323744055,49236.286023287415,5946.742183169365
806,190.7248362959408,59158.6405699451,35790.02933226839,24395.840166138903
807,206.6640131490114,77671.26651011483,49355.20200562591,28385.49200199404
808,185.6375413500957,80087.25023229934,50067.187227086804,32814.6902614293
809,237.67268376720563,59188.092979678666,50067.187227086804,3174.921943640749
810,173.1617809334149,83950.38314076116,45603.67780323572,39968.30262870886
811,194.39385067515923,70169.3894831656,49065.87267363803,19115.79145985787
812,186.8080682517748,76467.93011985549,44915.537268764776,32392.7759368807
813,243.409336530612,91122.20628255424,63910.81081482665,25498.39899290919
814,205.89664329534725,83968.39315865532,47430.05787105671,36733.676041095285
815,230.95533618405904,72314.69352094168,64660.45634783361,5125.24035919814
816,155.43318880889083,66088.07774584713,56513.21409694613,5988.650743831841
817,208.01150797607775,53481.84598670695,53856.53381868309,-1140.3222112020826
818,226.6889238687031,67808.4668075758,52949.86517854016,14611.143736485965
819,202.46851967826277,72888.69761172305,53150.378385730015,18942.95983876383
820,231.9644112519605,65128.20472848816,34578.61936523512,28181.524246807923
821,184.48134649698883,73687.43032907695,47768.93284679395,25118.699358020724
